Employee_ID,Name,Department,Company_ID,Job_Title,Seniority_Level,Education_Level,Work_Location,Newsletter_Subscription,Campaign_Response_Rate (%),Tenure_Years,Event_Attendance,Influence_Score,Decision_Maker_Flag,Preferred_Contact_Method,Language,Last_Contact_Date,Next_Followup_Date,Owner_Rep,Active_Flag,Data_Source
E00150,N**** A*******,Production,C0577,Production Planner,Junior,PhD,Office,Yes,6,2,1,23,No,Phone,English,2024-05-13,2024-06-10,E**** T*******,No,CRM
E00151,K**** C*******,Marketing,C0575,Marketing Specialist,Mid,Bachelor,Remote,Yes,18,3,3,22,No,Email,English,2024-06-29,2024-07-23,A**** Y*******,Yes,LinkedIn
E00152,Z**** A*******,Marketing,C0016,Marketing Specialist,Mid,Bachelor,Office,Yes,14,5,1,39,No,Email,Turkish,2024-03-08,2024-03-30,D**** S*******,Yes,Webinar
E00153,E**** O*******,Operations,C0298,Data Centre Operator,Junior,Bachelor,Office,No,0,2,1,33,No,Email,English,2024-04-17,2024-05-14,B**** K*******,Yes,CRM
E00154,B**** A*******,Engineering,C0518,Electrical Engineer,Mid,Master,Office,Yes,0,6,1,59,No,Phone,Turkish,2024-04-03,2024-04-17,B**** K*******,Yes,Webinar
E00155,E**** A*******,Production,C0131,Plant Supervisor,Director,PhD,Office,No,0,8,2,74,Yes,Phone,Turkish,2024-08-12,2024-09-04,F**** O*******,Yes,CRM
E00156,C**** S*******,Marketing,C0257,Marketing Specialist,Mid,PhD,Factory,No,18,3,1,58,No,Phone,Turkish,2024-08-22,2024-08-29,H**** N*******,Yes,CRM
E00157,C**** A*******,Sales,C0295,Sales Executive,Mid,Master,Factory,No,17,3,4,75,Yes,Email,Turkish,2024-05-21,2024-05-30,A**** Y*******,Yes,CRM
E00158,B**** A*******,Production,C0523,Production Planner,Mid,Master,Factory,Yes,7,2,0,60,No,Email,English,2024-02-19,2024-03-06,D**** S*******,Yes,CRM
E00159,E**** D*******,Procurement,C0554,Procurement Analyst,Mid,Bachelor,Office,No,5,4,2,36,No,Events,English,2024-06-20,2024-06-29,C**** D*******,Yes,Webinar
E00160,B**** K*******,Marketing,C0533,Growth Marketer,Junior,Bachelor,Office,Yes,20,0,5,68,No,Events,English,2024-07-02,2024-07-28,C**** D*******,Yes,Fair
E00161,E**** U*******,Marketing,C0699,Growth Marketer,Junior,Bachelor,Office,No,20,0,5,35,No,Email,English,2024-05-17,2024-06-09,H**** N*******,Yes,Webinar
E00162,D**** D*******,Procurement,C0312,Procurement Analyst,Mid,Bachelor,Office,No,1,5,0,41,No,Email,Turkish,2024-07-02,2024-07-10,H**** N*******,Yes,CRM
E00163,S**** C*******,Engineering,C0663,Process Engineer,Director,Master,Office,Yes,0,13,1,47,No,Email,Turkish,2024-04-05,2024-04-12,B**** K*******,Yes,CRM
E00164,A**** Y*******,Engineering,C0670,Process Engineer,Senior,Bachelor,Field,No,9,6,2,86,No,Email,Turkish,2024-03-27,2024-04-10,H**** N*******,Yes,Webinar
E00165,L**** K*******,Management,C0556,Country Manager,Mid,Bachelor,Field,Yes,3,6,0,62,No,LinkedIn,English,2024-08-07,2024-08-17,G**** R*******,Yes,CRM
E00166,T**** K*******,IT,C0585,Systems Engineer,Junior,Bachelor,Office,No,4,0,2,61,No,Email,English,2024-02-11,2024-02-26,E**** T*******,Yes,Email Campaign
E00167,O**** C*******,Production,C0132,Production Planner,Senior,Master,Office,Yes,6,11,1,45,Yes,Events,English,2024-03-30,2024-04-11,E**** T*******,Yes,CRM
E00168,B**** A*******,Marketing,C0553,Brand Manager,Director,Bachelor,Office,Yes,28,10,4,40,No,Events,Turkish,2024-04-29,2024-05-09,A**** Y*******,Yes,CRM
E00169,C**** Y*******,Procurement,C0401,Procurement Manager,Director,Bachelor,Office,No,0,10,1,96,Yes,Email,English,2024-06-02,2024-06-11,C**** D*******,Yes,Webinar
E00170,L**** A*******,Management,C0005,Operations Manager,Senior,PhD,Office,Yes,2,6,2,93,Yes,Email,Turkish,2024-07-14,2024-08-09,G**** R*******,Yes,CRM
E00171,Z**** A*******,Procurement,C0723,Strategic Buyer,Mid,Bachelor,Factory,No,0,4,1,84,No,Email,English,2024-05-01,2024-05-11,B**** K*******,Yes,Email Campaign
E00172,D**** U*******,Production,C0230,Production Engineer,Senior,High School,Office,No,9,11,2,74,No,Phone,Turkish,2024-02-18,2024-03-19,B**** K*******,Yes,Fair
E00173,M**** A*******,Sales,C0546,Key Account Executive,Junior,Master,Field,Yes,8,2,3,47,No,Email,English,2024-05-04,2024-05-28,G**** R*******,Yes,Webinar
E00174,Z**** K*******,IT,C0502,Systems Engineer,Junior,Master,Office,No,3,1,0,20,No,Email,Turkish,2024-09-08,2024-09-16,B**** K*******,Yes,Email Campaign
E00175,B**** U*******,Operations,C0706,Logistics Coordinator,Mid,Master,Office,No,5,5,0,23,No,Events,Turkish,2024-05-23,2024-06-12,E**** T*******,Yes,CRM
E00176,B**** C*******,Procurement,C0719,Procurement Manager,Senior,Master,Office,Yes,0,6,0,71,No,Email,English,2024-05-31,2024-06-16,F**** O*******,Yes,Webinar
E00177,E**** K*******,Management,C0358,Country Manager,Mid,Bachelor,Field,Yes,3,2,2,67,Yes,Email,Turkish,2024-03-24,2024-04-05,C**** D*******,Yes,CRM
E00178,O**** K*******,Procurement,C0414,Procurement Analyst,Junior,Master,Remote,Yes,0,1,0,55,No,LinkedIn,Turkish,2024-01-12,2024-01-27,D**** S*******,Yes,Webinar
E00179,L**** C*******,IT,C0042,Network Engineer,Mid,Bachelor,Office,Yes,0,6,2,32,No,Phone,English,2024-08-31,2024-09-12,C**** D*******,Yes,CRM
E00180,L**** C*******,Management,C0534,Operations Director,Mid,Master,Office,No,6,2,1,69,No,Events,Turkish,2024-06-08,2024-06-21,G**** R*******,Yes,CRM
E00181,A**** A*******,Sales,C0210,Key Account Executive,Junior,Master,Office,Yes,29,0,1,60,No,LinkedIn,Turkish,2024-07-23,2024-08-20,E**** T*******,Yes,Fair
E00182,C**** O*******,Production,C0086,Production Engineer,Junior,Bachelor,Office,Yes,2,0,2,62,No,LinkedIn,English,2024-03-15,2024-03-25,A**** Y*******,Yes,CRM
E00183,E**** D*******,Operations,C0299,Ops Coordinator,Director,Master,Factory,Yes,2,9,0,62,No,Email,English,2024-07-18,2024-08-03,G**** R*******,Yes,CRM
E00184,S**** Y*******,Management,C0199,Operations Director,Mid,Bachelor,Field,Yes,2,4,2,49,No,Email,English,2024-01-10,2024-02-09,H**** N*******,Yes,CRM
E00185,S**** K*******,IT,C0279,Software Developer,Junior,Bachelor,Office,Yes,3,2,0,37,No,Email,English,2024-08-10,2024-08-25,F**** O*******,Yes,CRM
E00186,E**** A*******,Sales,C0479,Account Manager,Mid,Bachelor,Office,Yes,17,3,3,73,No,Email,Turkish,2024-04-13,2024-05-09,A**** Y*******,Yes,CRM
E00187,E**** K*******,Operations,C0555,Data Centre Operator,Junior,Bachelor,Remote,Yes,5,2,1,51,No,Phone,Turkish,2024-09-02,2024-09-16,A**** Y*******,Yes,CRM
E00188,M**** K*******,Quality,C0530,QA Technician,Mid,Master,Office,Yes,4,5,1,74,No,LinkedIn,Turkish,2024-08-27,2024-09-07,A**** Y*******,Yes,Fair
E00189,C**** D*******,Engineering,C0719,Mechanical Engineer,Mid,Bachelor,Office,No,5,4,2,62,No,LinkedIn,Turkish,2024-01-03,2024-01-21,B**** K*******,No,LinkedIn
E00190,B**** P*******,Quality,C0170,QA Technician,Senior,Bachelor,Remote,No,9,11,2,61,No,LinkedIn,Turkish,2024-07-24,2024-08-01,C**** D*******,Yes,CRM
E00191,T**** K*******,Management,C0107,Plant Manager,Director,PhD,Factory,Yes,0,9,0,90,No,Phone,Turkish,2024-03-03,2024-03-13,H**** N*******,Yes,CRM
E00192,C**** A*******,Sales,C0153,Sales Manager,Mid,PhD,Office,Yes,21,2,4,38,Yes,Phone,Turkish,2024-02-14,2024-02-27,H**** N*******,Yes,Email Campaign
E00193,E**** C*******,IT,C0557,Systems Engineer,Junior,Bachelor,Office,No,4,1,2,36,No,Email,Turkish,2024-09-22,2024-09-29,E**** T*******,Yes,CRM
E00194,O**** Y*******,Operations,C0004,Logistics Coordinator,Mid,Master,Office,Yes,3,2,2,68,No,LinkedIn,Turkish,2024-04-10,2024-04-30,A**** Y*******,Yes,CRM
E00195,E**** Y*******,Marketing,C0219,Digital Marketing Executive,Mid,Bachelor,Office,No,27,4,3,7,No,LinkedIn,Turkish,2024-06-19,2024-07-17,H**** N*******,Yes,CRM
E00196,C**** O*******,Operations,C0655,Data Centre Operator,Mid,Bachelor,Office,No,5,3,1,71,No,Email,English,2024-06-19,2024-07-13,G**** R*******,Yes,CRM
E00197,D**** K*******,Sales,C0107,Key Account Executive,Mid,Bachelor,Office,No,27,4,3,48,No,Phone,Turkish,2024-08-01,2024-08-06,E**** T*******,Yes,CRM
E00198,A**** A*******,Sales,C0389,Sales Executive,Junior,Bachelor,Factory,Yes,19,1,5,98,No,LinkedIn,Turkish,2024-07-28,2024-08-20,G**** R*******,Yes,CRM
E00199,C**** D*******,Production,C0075,Plant Supervisor,Mid,Bachelor,Office,No,5,2,1,59,No,Email,Turkish,2024-06-20,2024-07-07,C**** D*******,Yes,CRM
E00200,T**** D*******,Sales,C0298,Territory Sales Rep,Senior,Bachelor,Office,No,19,6,4,45,No,LinkedIn,English,2024-07-16,2024-07-31,C**** D*******,Yes,CRM
E00201,S**** K*******,Production,C0613,Production Planner,Director,Bachelor,Factory,Yes,5,11,0,78,No,Phone,Turkish,2024-03-17,2024-04-08,B**** K*******,Yes,Webinar
E00202,M**** C*******,Engineering,C0196,Quality-by-Design Engineer,Senior,High School,Remote,No,4,5,2,59,No,Phone,Turkish,2024-05-25,2024-06-12,F**** O*******,Yes,CRM
E00203,K**** K*******,IT,C0081,Network Engineer,Director,Bachelor,Office,No,0,13,1,91,Yes,Email,Turkish,2024-04-27,2024-05-19,A**** Y*******,Yes,LinkedIn
E00204,K**** O*******,Operations,C0316,Data Centre Operator,Mid,Master,Office,Yes,5,5,0,51,No,Phone,Turkish,2024-04-14,2024-05-05,C**** D*******,Yes,CRM
E00205,C**** A*******,IT,C0305,Infrastructure Engineer,Junior,Bachelor,Office,Yes,1,1,2,50,No,Phone,Turkish,2024-03-02,2024-03-17,G**** R*******,Yes,CRM
E00206,A**** Y*******,IT,C0284,Software Developer,Senior,High School,Field,No,4,8,2,65,No,Phone,English,2024-07-27,2024-08-17,C**** D*******,Yes,CRM
E00207,E**** K*******,Production,C0345,Production Engineer,Senior,PhD,Factory,Yes,1,11,0,84,Yes,Email,Turkish,2024-08-03,2024-08-24,H**** N*******,Yes,CRM
E00208,L**** D*******,Sales,C0531,Sales Executive,Junior,Bachelor,Office,No,24,0,2,59,No,Phone,English,2024-04-12,2024-04-23,C**** D*******,Yes,Webinar
E00209,T**** Y*******,IT,C0453,Systems Engineer,Mid,Master,Field,No,6,3,2,41,No,Phone,Turkish,2024-03-27,2024-04-06,E**** T*******,Yes,CRM
E00210,T**** C*******,Sales,C0431,Key Account Executive,Mid,PhD,Office,Yes,21,5,3,89,Yes,Phone,Turkish,2024-03-22,2024-04-02,E**** T*******,No,LinkedIn
E00211,L**** A*******,Production,C0170,Production Engineer,Senior,Bachelor,Field,Yes,1,10,1,64,Yes,Email,English,2024-04-07,2024-05-05,D**** S*******,Yes,CRM
E00212,Z**** D*******,Marketing,C0418,Brand Manager,Mid,Master,Office,Yes,6,4,1,49,No,Phone,English,2024-08-15,2024-09-09,B**** K*******,No,Email Campaign
E00213,B**** C*******,Marketing,C0236,Marketing Specialist,Mid,Bachelor,Office,Yes,24,4,5,75,No,Email,English,2024-01-22,2024-02-07,H**** N*******,Yes,Email Campaign
E00214,D**** C*******,Procurement,C0070,Procurement Specialist,Senior,Master,Office,No,4,7,2,65,No,Phone,Turkish,2024-07-04,2024-07-10,A**** Y*******,Yes,LinkedIn
E00215,D**** A*******,Management,C0358,Operations Manager,Mid,Master,Remote,Yes,11,6,0,35,No,Email,Turkish,2024-05-30,2024-06-19,D**** S*******,Yes,Webinar
E00216,B**** G*******,IT,C0262,Infrastructure Engineer,Senior,Bachelor,Field,No,0,5,1,44,No,LinkedIn,English,2024-06-09,2024-06-20,D**** S*******,Yes,Webinar
E00217,B**** P*******,Production,C0166,Production Engineer,Junior,Master,Factory,Yes,2,1,1,22,No,Phone,English,2024-01-05,2024-01-14,G**** R*******,Yes,CRM
E00218,E**** D*******,Marketing,C0665,Brand Manager,Senior,Master,Office,Yes,34,9,2,65,No,Email,Turkish,2024-09-02,2024-09-10,H**** N*******,Yes,Webinar
E00219,Z**** A*******,Engineering,C0681,Mechanical Engineer,Mid,Bachelor,Office,No,2,2,1,94,No,Email,English,2024-08-18,2024-09-15,D**** S*******,Yes,LinkedIn
E00220,B**** K*******,Procurement,C0059,Procurement Analyst,Junior,Bachelor,Remote,Yes,4,0,0,63,No,Phone,Turkish,2024-07-11,2024-07-31,F**** O*******,Yes,CRM
E00221,E**** A*******,Engineering,C0340,Process Engineer,Senior,Master,Office,Yes,3,5,1,61,No,LinkedIn,English,2024-02-11,2024-02-17,D**** S*******,Yes,LinkedIn
E00222,A**** U*******,Production,C0368,Plant Supervisor,Junior,Master,Factory,No,5,1,2,58,No,Email,Turkish,2024-05-26,2024-06-19,E**** T*******,Yes,CRM
E00223,K**** G*******,IT,C0547,Network Engineer,Junior,Master,Office,No,4,2,2,42,No,Email,English,2024-07-09,2024-07-18,H**** N*******,Yes,CRM
E00224,O**** Y*******,Sales,C0596,Territory Sales Rep,Mid,Master,Field,No,33,5,3,76,No,Email,Turkish,2024-04-11,2024-05-07,C**** D*******,Yes,Email Campaign
E00225,N**** K*******,Production,C0679,Plant Supervisor,Mid,Bachelor,Office,No,1,3,1,49,No,Email,Turkish,2024-06-11,2024-07-04,E**** T*******,Yes,CRM
E00226,S**** A*******,Sales,C0183,Key Account Executive,Mid,Bachelor,Factory,No,31,2,2,84,Yes,Phone,Turkish,2024-05-13,2024-05-20,C**** D*******,Yes,Email Campaign
E00227,S**** C*******,Procurement,C0499,Procurement Manager,Mid,High School,Office,Yes,1,3,1,53,No,LinkedIn,Turkish,2024-05-25,2024-06-15,E**** T*******,Yes,CRM
E00228,B**** A*******,IT,C0510,Infrastructure Engineer,Mid,Master,Office,Yes,0,4,2,45,No,Email,English,2024-06-02,2024-06-09,D**** S*******,Yes,CRM
E00229,K**** Y*******,Sales,C0542,Sales Executive,Mid,PhD,Office,No,19,6,3,79,No,Phone,English,2024-01-15,2024-01-20,C**** D*******,Yes,CRM
E00230,C**** K*******,Procurement,C0043,Strategic Buyer,Mid,Bachelor,Office,Yes,2,4,1,50,Yes,Phone,Turkish,2024-03-29,2024-04-04,G**** R*******,Yes,Webinar
E00231,B**** D*******,Marketing,C0694,Growth Marketer,Mid,Master,Office,No,23,2,4,61,No,Phone,Turkish,2024-02-16,2024-02-23,G**** R*******,Yes,CRM
E00232,K**** G*******,Quality,C0464,QA Technician,Mid,Master,Office,Yes,2,5,2,40,No,Phone,English,2024-05-13,2024-06-10,A**** Y*******,Yes,LinkedIn
E00233,K**** S*******,Management,C0566,Operations Director,Mid,Bachelor,Office,No,6,3,1,35,No,Email,Turkish,2024-07-27,2024-08-13,A**** Y*******,Yes,CRM
E00234,E**** K*******,Procurement,C0428,Procurement Analyst,Mid,Bachelor,Office,No,5,6,2,53,No,Phone,Turkish,2024-01-01,2024-01-28,A**** Y*******,Yes,CRM
E00235,K**** C*******,Production,C0605,Plant Supervisor,Mid,High School,Office,Yes,7,2,0,50,No,Email,English,2024-01-23,2024-02-12,E**** T*******,Yes,CRM
E00236,C**** A*******,Quality,C0447,QA Specialist,Junior,Bachelor,Office,No,8,2,0,64,No,Phone,Turkish,2024-02-21,2024-03-05,C**** D*******,Yes,CRM
E00237,S**** K*******,Operations,C0052,Operations Analyst,Junior,Bachelor,Office,Yes,5,0,0,41,No,Email,English,2024-03-21,2024-03-28,D**** S*******,Yes,CRM
E00238,L**** A*******,Procurement,C0293,Procurement Manager,Junior,Bachelor,Office,Yes,0,1,0,71,No,Phone,English,2024-01-16,2024-02-12,F**** O*******,Yes,Webinar
E00239,E**** Y*******,Sales,C0373,Territory Sales Rep,Senior,Bachelor,Office,No,25,10,2,56,No,Phone,Turkish,2024-06-25,2024-07-01,A**** Y*******,Yes,CRM
E00240,O**** K*******,Quality,C0638,QA Specialist,Senior,High School,Factory,No,0,7,0,87,Yes,Phone,Turkish,2024-02-11,2024-02-18,C**** D*******,Yes,CRM
E00241,A**** A*******,Marketing,C0437,Brand Manager,Mid,Bachelor,Office,No,13,4,1,37,No,Phone,Turkish,2024-09-09,2024-09-25,E**** T*******,Yes,Email Campaign
E00242,C**** Y*******,Quality,C0447,QA Technician,Senior,PhD,Office,No,6,7,0,73,No,LinkedIn,Turkish,2024-03-22,2024-04-11,H**** N*******,Yes,CRM
E00243,B**** K*******,Marketing,C0061,Growth Marketer,Junior,Bachelor,Office,No,24,0,5,63,Yes,Email,Turkish,2024-09-09,2024-09-29,A**** Y*******,Yes,CRM
E00244,E**** U*******,IT,C0331,Infrastructure Engineer,Director,Bachelor,Remote,Yes,2,17,0,62,Yes,Email,Turkish,2024-07-24,2024-08-17,E**** T*******,Yes,Webinar
E00245,E**** A*******,Engineering,C0596,Process Engineer,Mid,Bachelor,Remote,Yes,7,2,1,45,No,Email,English,2024-06-12,2024-06-19,G**** R*******,Yes,CRM
E00246,N**** K*******,IT,C0235,Infrastructure Engineer,Mid,Master,Field,No,2,3,2,57,No,Email,English,2024-08-03,2024-08-31,E**** T*******,Yes,CRM
E00247,B**** C*******,Production,C0690,Production Planner,Mid,Bachelor,Office,Yes,8,3,1,37,No,Phone,English,2024-03-31,2024-04-25,G**** R*******,Yes,Webinar
E00248,Z**** K*******,Marketing,C0241,Marketing Specialist,Mid,Bachelor,Office,No,17,6,4,52,No,Phone,English,2024-07-27,2024-08-05,E**** T*******,Yes,CRM
E00249,Z**** A*******,Management,C0432,Country Manager,Junior,Bachelor,Factory,No,1,1,1,39,No,Phone,Turkish,2024-01-05,2024-01-23,H**** N*******,Yes,CRM
E00250,E**** K*******,Engineering,C0515,Quality-by-Design Engineer,Senior,Master,Remote,No,0,7,1,63,No,Email,Turkish,2024-05-31,2024-06-05,F**** O*******,Yes,CRM
E00251,C**** D*******,Engineering,C0213,Process Engineer,Senior,Bachelor,Field,Yes,2,8,0,68,No,Phone,English,2024-03-08,2024-03-28,E**** T*******,Yes,LinkedIn
E00252,Z**** K*******,Management,C0025,Plant Manager,Senior,Bachelor,Factory,Yes,2,11,2,100,Yes,Email,Turkish,2024-08-28,2024-09-26,E**** T*******,Yes,Webinar
E00253,L**** K*******,Engineering,C0614,Electrical Engineer,Mid,PhD,Office,Yes,5,6,1,52,No,Phone,Turkish,2024-04-03,2024-04-30,D**** S*******,Yes,CRM
E00254,B**** G*******,Marketing,C0605,Brand Manager,Mid,Bachelor,Office,Yes,30,6,3,49,No,Email,Turkish,2024-05-09,2024-05-25,A**** Y*******,Yes,Fair
E00255,C**** K*******,Management,C0519,Operations Manager,Senior,Bachelor,Factory,Yes,4,5,1,57,Yes,Email,Turkish,2024-09-22,2024-09-29,C**** D*******,Yes,Email Campaign
E00256,E**** A*******,Quality,C0719,Quality Assurance Lead,Senior,Bachelor,Field,Yes,5,6,0,77,No,Phone,English,2024-04-01,2024-04-26,F**** O*******,Yes,CRM
E00257,S**** Y*******,Marketing,C0259,Digital Marketing Executive,Mid,Master,Factory,Yes,22,5,1,51,No,Phone,Turkish,2024-08-04,2024-08-18,E**** T*******,Yes,LinkedIn
E00258,T**** D*******,IT,C0231,Infrastructure Engineer,Director,Master,Office,Yes,0,12,2,61,No,Email,Turkish,2024-01-01,2024-01-18,F**** O*******,Yes,Email Campaign
E00259,O**** Y*******,Sales,C0195,Territory Sales Rep,Mid,Bachelor,Office,Yes,8,3,2,46,No,Email,Turkish,2024-06-15,2024-06-24,G**** R*******,Yes,CRM
E00260,K**** S*******,Engineering,C0289,Mechanical Engineer,Mid,Bachelor,Office,No,3,6,2,30,No,Phone,Turkish,2024-07-30,2024-08-23,F**** O*******,Yes,Fair
E00261,C**** Y*******,Sales,C0491,Sales Executive,Mid,High School,Remote,Yes,15,5,4,56,Yes,Phone,Turkish,2024-06-29,2024-07-20,C**** D*******,Yes,Webinar
E00262,A**** P*******,Procurement,C0484,Procurement Manager,Mid,Master,Office,No,1,5,1,56,Yes,LinkedIn,Turkish,2024-02-06,2024-02-19,E**** T*******,Yes,CRM
E00263,A**** D*******,Quality,C0344,Quality Assurance Lead,Senior,High School,Office,No,3,6,2,60,Yes,Email,Turkish,2024-04-13,2024-04-25,G**** R*******,Yes,CRM
E00264,M**** A*******,Marketing,C0590,Brand Manager,Mid,Bachelor,Factory,No,18,6,3,44,No,Phone,English,2024-06-18,2024-06-24,F**** O*******,Yes,CRM
E00265,B**** A*******,Production,C0570,Production Planner,Junior,Master,Office,Yes,3,0,2,47,No,Phone,Turkish,2024-09-05,2024-09-18,A**** Y*******,Yes,Fair
E00266,L**** Y*******,IT,C0215,Network Engineer,Junior,Master,Office,Yes,7,2,2,31,No,Email,English,2024-02-26,2024-03-23,A**** Y*******,Yes,Fair
E00267,A**** C*******,Engineering,C0722,Electrical Engineer,Mid,PhD,Field,Yes,3,2,0,42,No,Phone,English,2024-03-26,2024-04-06,B**** K*******,No,CRM
E00268,S**** P*******,IT,C0462,Network Engineer,Senior,Bachelor,Office,No,1,9,2,47,No,LinkedIn,Turkish,2024-03-25,2024-04-01,B**** K*******,Yes,CRM
E00269,B**** A*******,Quality,C0473,Quality Assurance Lead,Junior,High School,Office,Yes,2,2,0,49,No,Phone,English,2024-04-16,2024-05-16,H**** N*******,Yes,Email Campaign
E00270,E**** A*******,Operations,C0151,Operations Analyst,Senior,Bachelor,Factory,No,0,6,2,77,Yes,LinkedIn,Turkish,2024-02-20,2024-03-17,D**** S*******,Yes,Email Campaign
E00271,A**** Y*******,Procurement,C0674,Strategic Buyer,Mid,Bachelor,Remote,No,2,5,2,75,Yes,Email,Turkish,2024-06-26,2024-07-11,D**** S*******,Yes,CRM
E00272,E**** C*******,Procurement,C0547,Procurement Specialist,Mid,Master,Office,No,6,3,1,53,No,Phone,Turkish,2024-08-30,2024-09-04,H**** N*******,Yes,CRM
E00273,D**** Y*******,Quality,C0325,QA Specialist,Junior,Master,Office,Yes,4,1,0,54,No,Events,Turkish,2024-07-28,2024-08-05,E**** T*******,Yes,CRM
E00274,E**** D*******,Management,C0057,Country Manager,Senior,Bachelor,Remote,Yes,0,5,0,69,Yes,Phone,Turkish,2024-08-20,2024-09-19,D**** S*******,Yes,CRM
E00275,T**** A*******,Procurement,C0627,Procurement Manager,Junior,Master,Office,Yes,4,2,0,57,Yes,Email,Turkish,2024-05-26,2024-06-06,E**** T*******,Yes,LinkedIn
E00276,A**** Y*******,Marketing,C0288,Marketing Specialist,Senior,Master,Office,Yes,33,11,1,77,Yes,Email,Turkish,2024-01-12,2024-02-09,H**** N*******,Yes,CRM
E00277,M**** Y*******,Production,C0545,Production Engineer,Junior,Bachelor,Remote,No,5,1,1,35,No,Phone,Turkish,2024-04-22,2024-05-01,B**** K*******,No,CRM
E00278,B**** K*******,Engineering,C0281,Mechanical Engineer,Mid,Bachelor,Factory,No,5,6,1,55,No,Phone,Turkish,2024-06-12,2024-06-24,A**** Y*******,Yes,Webinar
E00279,L**** C*******,Procurement,C0384,Strategic Buyer,Mid,Master,Factory,No,6,5,2,72,Yes,LinkedIn,Turkish,2024-03-19,2024-04-12,D**** S*******,Yes,Email Campaign
E00280,E**** Y*******,IT,C0542,Systems Engineer,Senior,Master,Office,No,2,9,2,74,No,Email,English,2024-06-11,2024-07-03,H**** N*******,No,Fair
E00281,S**** C*******,Operations,C0725,Ops Coordinator,Senior,Bachelor,Remote,No,4,9,1,88,Yes,Phone,Turkish,2024-04-04,2024-04-17,F**** O*******,Yes,CRM
E00282,A**** K*******,Engineering,C0353,Electrical Engineer,Junior,Bachelor,Office,No,0,0,2,53,No,Email,Turkish,2024-06-27,2024-07-10,E**** T*******,Yes,Webinar
E00283,B**** C*******,Sales,C0463,Sales Manager,Senior,Master,Office,Yes,11,5,5,77,No,Email,English,2024-07-12,2024-07-22,G**** R*******,Yes,Fair
E00284,B**** K*******,Operations,C0350,Operations Analyst,Mid,Bachelor,Office,No,4,3,0,12,No,Phone,Turkish,2024-03-19,2024-03-26,G**** R*******,Yes,CRM
E00285,B**** A*******,Sales,C0690,Territory Sales Rep,Junior,Master,Remote,Yes,11,0,5,53,No,Phone,Turkish,2024-01-16,2024-02-01,B**** K*******,Yes,CRM
E00286,C**** U*******,Marketing,C0581,Growth Marketer,Mid,Bachelor,Office,Yes,28,6,5,40,No,Email,Turkish,2024-03-08,2024-03-13,G**** R*******,No,Webinar
E00287,B**** D*******,Sales,C0136,Sales Manager,Junior,High School,Office,No,3,1,4,85,No,Phone,Turkish,2024-08-12,2024-09-03,D**** S*******,Yes,CRM
