Employee_ID,Company_ID,Name,Job_Title,Email,Phone
E00322,C0029,B**** D*******,Data Centre Operator,svktekninjas@gmail.com,415-238-0082
E00323,C0619,S**** K*******,Quality Assurance Lead,svktekninjas@gmail.com,415-238-0082
E00324,C0731,O**** K*******,Marketing Specialist,svktekninjas@gmail.com,415-238-0082
E00325,C0506,E**** A*******,Growth Marketer,svktekninjas@gmail.com,415-238-0082
E00326,C0521,B**** O*******,Production Planner,svktekninjas@gmail.com,415-238-0082
E00327,C0174,L**** D*******,QA Technician,svktekninjas@gmail.com,415-238-0082
E00328,C0034,L**** A*******,Production Planner,svktekninjas@gmail.com,415-238-0082
E00329,C0547,K**** Y*******,Operations Director,svktekninjas@gmail.com,415-238-0082
E00330,C0166,C**** A*******,Operations Director,svktekninjas@gmail.com,415-238-0082
E00331,C0486,M**** A*******,Logistics Coordinator,svktekninjas@gmail.com,415-238-0082
E00332,C0013,Z**** K*******,Procurement Specialist,svktekninjas@gmail.com,415-238-0082
E00333,C0484,S**** K*******,Procurement Specialist,svktekninjas@gmail.com,415-238-0082
E00334,C0549,S**** A*******,Electrical Engineer,svktekninjas@gmail.com,415-238-0082
E00335,C0096,A**** Y*******,Account Manager,svktekninjas@gmail.com,415-238-0082
E00336,C0303,K**** C*******,Procurement Manager,svktekninjas@gmail.com,415-238-0082
E00337,C0621,A**** O*******,Plant Supervisor,svktekninjas@gmail.com,415-238-0082
E00338,C0718,E**** P*******,Process Engineer,svktekninjas@gmail.com,415-238-0082
E00339,C0042,O**** A*******,Software Developer,svktekninjas@gmail.com,415-238-0082
E00340,C0465,A**** D*******,Production Planner,svktekninjas@gmail.com,415-238-0082
E00341,C0059,B**** Y*******,Digital Marketing Executive,svktekninjas@gmail.com,415-238-0082
E00342,C0707,E**** Y*******,Procurement Specialist,svktekninjas@gmail.com,415-238-0082
E00343,C0546,B**** S*******,Account Manager,svktekninjas@gmail.com,415-238-0082
E00344,C0498,T**** K*******,Procurement Analyst,svktekninjas@gmail.com,415-238-0082
E00345,C0368,M**** A*******,Account Manager,svktekninjas@gmail.com,415-238-0082
E00346,C0497,N**** A*******,Strategic Buyer,svktekninjas@gmail.com,415-238-0082
E00347,C0174,L**** U*******,Data Centre Operator,svktekninjas@gmail.com,415-238-0082
E00348,C0219,B**** S*******,Ops Coordinator,svktekninjas@gmail.com,415-238-0082
E00349,C0155,D**** D*******,Data Centre Operator,svktekninjas@gmail.com,415-238-0082
E00350,C0464,A**** Y*******,Data Centre Operator,svktekninjas@gmail.com,415-238-0082
E00351,C0619,B**** A*******,Electrical Engineer,svktekninjas@gmail.com,415-238-0082
E00352,C0521,B**** C*******,Operations Director,svktekninjas@gmail.com,415-238-0082
E00353,C0693,C**** G*******,Procurement Manager,svktekninjas@gmail.com,415-238-0082
E00354,C0478,B**** A*******,Electrical Engineer,svktekninjas@gmail.com,415-238-0082
E00355,C0084,A**** K*******,Plant Manager,svktekninjas@gmail.com,415-238-0082
E00356,C0244,B**** A*******,Quality Assurance Lead,svktekninjas@gmail.com,415-238-0082
E00357,C0385,E**** C*******,Production Engineer,svktekninjas@gmail.com,415-238-0082
E00358,C0279,B**** K*******,Territory Sales Rep,svktekninjas@gmail.com,415-238-0082
E00359,C0579,O**** Y*******,Country Manager,svktekninjas@gmail.com,415-238-0082
E00360,C0425,C**** D*******,Procurement Analyst,svktekninjas@gmail.com,415-238-0082
E00361,C0049,B**** A*******,Account Manager,svktekninjas@gmail.com,415-238-0082
E00362,C0383,T**** P*******,Account Manager,svktekninjas@gmail.com,415-238-0082
E00363,C0522,T**** D*******,Digital Marketing Executive,svktekninjas@gmail.com,415-238-0082
E00364,C0421,A**** Y*******,Procurement Analyst,svktekninjas@gmail.com,415-238-0082
E00365,C0599,L**** C*******,Marketing Specialist,svktekninjas@gmail.com,415-238-0082
E00366,C0485,L**** K*******,Sales Manager,svktekninjas@gmail.com,415-238-0082
E00367,C0550,C**** A*******,Operations Manager,svktekninjas@gmail.com,415-238-0082
E00368,C0239,M**** A*******,Procurement Manager,svktekninjas@gmail.com,415-238-0082
E00369,C0649,M**** D*******,Procurement Analyst,svktekninjas@gmail.com,415-238-0082
E00370,C0573,S**** D*******,Procurement Analyst,svktekninjas@gmail.com,415-238-0082
E00371,C0056,K**** A*******,Strategic Buyer,svktekninjas@gmail.com,415-238-0082
E00372,C0055,E**** A*******,Infrastructure Engineer,svktekninjas@gmail.com,415-238-0082
E00373,C0301,S**** U*******,Marketing Specialist,svktekninjas@gmail.com,415-238-0082
E00374,C0261,D**** C*******,Quality-by-Design Engineer,svktekninjas@gmail.com,415-238-0082
E00375,C0619,B**** O*******,Digital Marketing Executive,svktekninjas@gmail.com,415-238-0082
E00376,C0431,B**** D*******,Country Manager,svktekninjas@gmail.com,415-238-0082
E00377,C0718,L**** P*******,Sales Manager,svktekninjas@gmail.com,415-238-0082
E00378,C0507,N**** D*******,Network Engineer,svktekninjas@gmail.com,415-238-0082
E00379,C0292,T**** C*******,Software Developer,svktekninjas@gmail.com,415-238-0082
E00380,C0021,B**** K*******,Infrastructure Engineer,svktekninjas@gmail.com,415-238-0082
E00381,C0585,B**** P*******,Infrastructure Engineer,svktekninjas@gmail.com,415-238-0082
E00382,C0512,Z**** Y*******,Network Engineer,svktekninjas@gmail.com,415-238-0082
E00383,C0472,T**** C*******,Plant Manager,svktekninjas@gmail.com,415-238-0082
E00384,C0081,A**** Y*******,Software Developer,svktekninjas@gmail.com,415-238-0082
E00385,C0657,B**** A*******,Data Centre Operator,svktekninjas@gmail.com,415-238-0082
E00386,C0262,Z**** A*******,Mechanical Engineer,svktekninjas@gmail.com,415-238-0082
E00387,C0037,M**** A*******,QA Technician,svktekninjas@gmail.com,415-238-0082
E00388,C0567,Z**** Y*******,Systems Engineer,svktekninjas@gmail.com,415-238-0082
E00389,C0560,E**** A*******,Production Engineer,svktekninjas@gmail.com,415-238-0082
E00390,C0463,B**** K*******,Network Engineer,svktekninjas@gmail.com,415-238-0082
E00391,C0199,B**** A*******,Procurement Manager,svktekninjas@gmail.com,415-238-0082
E00392,C0708,Z**** Y*******,Quality-by-Design Engineer,svktekninjas@gmail.com,415-238-0082
E00393,C0502,C**** K*******,Logistics Coordinator,svktekninjas@gmail.com,415-238-0082
E00394,C0731,E**** K*******,Network Engineer,svktekninjas@gmail.com,415-238-0082
E00395,C0638,L**** K*******,Mechanical Engineer,svktekninjas@gmail.com,415-238-0082
E00396,C0137,N**** A*******,Plant Manager,svktekninjas@gmail.com,415-238-0082
E00397,C0258,M**** P*******,Account Manager,svktekninjas@gmail.com,415-238-0082
E00398,C0034,E**** Y*******,QA Technician,svktekninjas@gmail.com,415-238-0082
E00399,C0275,A**** K*******,Software Developer,svktekninjas@gmail.com,415-238-0082
E00400,C0588,M**** O*******,Ops Coordinator,svktekninjas@gmail.com,415-238-0082
E00401,C0701,S**** D*******,Brand Manager,svktekninjas@gmail.com,415-238-0082
E00402,C0541,A**** A*******,Key Account Executive,svktekninjas@gmail.com,415-238-0082
E00403,C0233,B**** K*******,Systems Engineer,svktekninjas@gmail.com,415-238-0082
E00404,C0043,K**** A*******,Operations Analyst,svktekninjas@gmail.com,415-238-0082
E00405,C0473,C**** A*******,Brand Manager,svktekninjas@gmail.com,415-238-0082
E00406,C0153,E**** C*******,Electrical Engineer,svktekninjas@gmail.com,415-238-0082
E00407,C0427,Z**** G*******,Ops Coordinator,svktekninjas@gmail.com,415-238-0082
E00408,C0425,T**** K*******,Electrical Engineer,svktekninjas@gmail.com,415-238-0082
E00409,C0711,B**** O*******,Mechanical Engineer,svktekninjas@gmail.com,415-238-0082
E00410,C0373,D**** C*******,Operations Analyst,svktekninjas@gmail.com,415-238-0082
E00411,C0384,S**** A*******,Operations Manager,svktekninjas@gmail.com,415-238-0082
E00412,C0540,A**** Y*******,Quality-by-Design Engineer,svktekninjas@gmail.com,415-238-0082
E00413,C0285,N**** U*******,Procurement Specialist,svktekninjas@gmail.com,415-238-0082
E00414,C0274,B**** U*******,Brand Manager,svktekninjas@gmail.com,415-238-0082
E00415,C0524,A**** K*******,Infrastructure Engineer,svktekninjas@gmail.com,415-238-0082
E00416,C0534,B**** G*******,Operations Manager,svktekninjas@gmail.com,415-238-0082
E00417,C0059,O**** P*******,Growth Marketer,svktekninjas@gmail.com,415-238-0082
E00418,C0001,Z**** Y*******,Growth Marketer,svktekninjas@gmail.com,415-238-0082
E00419,C0404,A**** D*******,Plant Manager,svktekninjas@gmail.com,415-238-0082
E00420,C0356,A**** A*******,QA Specialist,svktekninjas@gmail.com,415-238-0082
E00421,C0460,S**** C*******,Procurement Analyst,svktekninjas@gmail.com,415-238-0082
E00422,C0040,C**** C*******,Logistics Coordinator,svktekninjas@gmail.com,415-238-0082
E00423,C0456,B**** U*******,Quality-by-Design Engineer,svktekninjas@gmail.com,415-238-0082
E00424,C0146,Z**** Y*******,Sales Manager,svktekninjas@gmail.com,415-238-0082
E00425,C0448,E**** A*******,Quality-by-Design Engineer,svktekninjas@gmail.com,415-238-0082
E00426,C0712,L**** A*******,Logistics Coordinator,svktekninjas@gmail.com,415-238-0082
E00427,C0733,B**** P*******,Data Centre Operator,svktekninjas@gmail.com,415-238-0082
E00428,C0642,Z**** O*******,Data Centre Operator,svktekninjas@gmail.com,415-238-0082
E00429,C0254,K**** C*******,Marketing Specialist,svktekninjas@gmail.com,415-238-0082
E00430,C0520,S**** Y*******,Mechanical Engineer,svktekninjas@gmail.com,415-238-0082
E00431,C0364,A**** D*******,Operations Manager,svktekninjas@gmail.com,415-238-0082
E00432,C0632,E**** Y*******,Marketing Specialist,svktekninjas@gmail.com,415-238-0082
E00433,C0731,S**** A*******,Sales Executive,svktekninjas@gmail.com,415-238-0082
E00434,C0082,B**** A*******,Plant Manager,svktekninjas@gmail.com,415-238-0082
E00435,C0424,Z**** A*******,Procurement Analyst,svktekninjas@gmail.com,415-238-0082
E00436,C0662,E**** K*******,Plant Manager,svktekninjas@gmail.com,415-238-0082
E00437,C0633,A**** A*******,Account Manager,svktekninjas@gmail.com,415-238-0082
E00438,C0129,Z**** D*******,Systems Engineer,svktekninjas@gmail.com,415-238-0082
E00439,C0732,S**** Y*******,Country Manager,svktekninjas@gmail.com,415-238-0082
E00440,C0675,Z**** K*******,Sales Manager,svktekninjas@gmail.com,415-238-0082
E00441,C0726,N**** Y*******,Process Engineer,svktekninjas@gmail.com,415-238-0082
E00442,C0198,B**** Y*******,Quality-by-Design Engineer,svktekninjas@gmail.com,415-238-0082
E00443,C0470,E**** C*******,Software Developer,svktekninjas@gmail.com,415-238-0082
E00444,C0263,A**** C*******,Operations Manager,svktekninjas@gmail.com,415-238-0082
E00445,C0697,D**** C*******,Logistics Coordinator,svktekninjas@gmail.com,415-238-0082
E00446,C0580,K**** K*******,Procurement Specialist,svktekninjas@gmail.com,415-238-0082
E00447,C0560,D**** A*******,Quality-by-Design Engineer,svktekninjas@gmail.com,415-238-0082
E00448,C0249,A**** A*******,Sales Executive,svktekninjas@gmail.com,415-238-0082
E00449,C0556,A**** U*******,Ops Coordinator,svktekninjas@gmail.com,415-238-0082
E00450,C0681,C**** A*******,Territory Sales Rep,svktekninjas@gmail.com,415-238-0082
E00451,C0614,K**** S*******,Logistics Coordinator,svktekninjas@gmail.com,415-238-0082
E00452,C0497,B**** O*******,Procurement Specialist,svktekninjas@gmail.com,415-238-0082
E00453,C0434,M**** A*******,Electrical Engineer,svktekninjas@gmail.com,415-238-0082
E00454,C0219,A**** K*******,Procurement Specialist,svktekninjas@gmail.com,415-238-0082
E00455,C0588,C**** K*******,Plant Supervisor,svktekninjas@gmail.com,415-238-0082
E00456,C0566,E**** Y*******,Procurement Manager,svktekninjas@gmail.com,415-238-0082
E00457,C0100,E**** C*******,Brand Manager,svktekninjas@gmail.com,415-238-0082
E00458,C0550,S**** Y*******,Production Engineer,svktekninjas@gmail.com,415-238-0082
E00459,C0697,E**** Y*******,Account Manager,svktekninjas@gmail.com,415-238-0082
E00460,C0551,B**** Y*******,Sales Manager,svktekninjas@gmail.com,415-238-0082
E00461,C0581,B**** K*******,Production Planner,svktekninjas@gmail.com,415-238-0082
E00462,C0273,C**** C*******,Sales Executive,svktekninjas@gmail.com,415-238-0082
E00463,C0083,T**** K*******,Marketing Specialist,svktekninjas@gmail.com,415-238-0082
E00464,C0704,E**** A*******,Account Manager,svktekninjas@gmail.com,415-238-0082
E00465,C0605,B**** O*******,Production Planner,svktekninjas@gmail.com,415-238-0082
E00466,C0427,T**** Y*******,Growth Marketer,svktekninjas@gmail.com,415-238-0082
E00467,C0704,D**** A*******,Territory Sales Rep,svktekninjas@gmail.com,415-238-0082
E00468,C0205,E**** Y*******,Procurement Analyst,svktekninjas@gmail.com,415-238-0082
E00469,C0371,A**** P*******,Digital Marketing Executive,svktekninjas@gmail.com,415-238-0082
E00470,C0508,E**** G*******,Network Engineer,svktekninjas@gmail.com,415-238-0082
E00471,C0715,A**** O*******,Plant Supervisor,svktekninjas@gmail.com,415-238-0082
E00472,C0232,E**** D*******,Procurement Manager,svktekninjas@gmail.com,415-238-0082
E00473,C0077,E**** A*******,Production Planner,svktekninjas@gmail.com,415-238-0082
E00474,C0728,C**** G*******,Process Engineer,svktekninjas@gmail.com,415-238-0082
E00475,C0331,D**** C*******,Data Centre Operator,svktekninjas@gmail.com,415-238-0082
E00476,C0496,N**** D*******,QA Technician,svktekninjas@gmail.com,415-238-0082
E00477,C0270,Z**** Y*******,Territory Sales Rep,svktekninjas@gmail.com,415-238-0082
E00478,C0515,B**** P*******,Mechanical Engineer,svktekninjas@gmail.com,415-238-0082
E00479,C0598,C**** A*******,Process Engineer,svktekninjas@gmail.com,415-238-0082
E00480,C0149,L**** O*******,Strategic Buyer,svktekninjas@gmail.com,415-238-0082
E00481,C0270,A**** U*******,Mechanical Engineer,svktekninjas@gmail.com,415-238-0082
E00482,C0111,S**** U*******,Ops Coordinator,svktekninjas@gmail.com,415-238-0082
E00483,C0345,N**** K*******,Brand Manager,svktekninjas@gmail.com,415-238-0082
E00484,C0305,L**** Y*******,Key Account Executive,svktekninjas@gmail.com,415-238-0082
E00485,C0480,C**** K*******,Electrical Engineer,svktekninjas@gmail.com,415-238-0082
E00486,C0176,A**** A*******,Operations Analyst,svktekninjas@gmail.com,415-238-0082
E00487,C0634,D**** Y*******,Quality-by-Design Engineer,svktekninjas@gmail.com,415-238-0082
E00488,C0341,B**** D*******,Quality-by-Design Engineer,svktekninjas@gmail.com,415-238-0082
E00489,C0533,B**** C*******,Procurement Analyst,svktekninjas@gmail.com,415-238-0082
E00490,C0342,K**** A*******,Quality-by-Design Engineer,svktekninjas@gmail.com,415-238-0082
E00491,C0127,A**** Y*******,Territory Sales Rep,svktekninjas@gmail.com,415-238-0082
E00492,C0300,B**** C*******,Software Developer,svktekninjas@gmail.com,415-238-0082
E00493,C0580,N**** U*******,QA Specialist,svktekninjas@gmail.com,415-238-0082
E00494,C0451,B**** K*******,Territory Sales Rep,svktekninjas@gmail.com,415-238-0082
E00495,C0197,M**** K*******,Marketing Specialist,svktekninjas@gmail.com,415-238-0082
E00496,C0014,B**** D*******,Sales Executive,svktekninjas@gmail.com,415-238-0082
E00497,C0329,A**** C*******,Sales Manager,svktekninjas@gmail.com,415-238-0082
E00498,C0457,C**** K*******,Procurement Specialist,svktekninjas@gmail.com,415-238-0082
E00499,C0296,B**** D*******,Electrical Engineer,svktekninjas@gmail.com,415-238-0082
E00500,C0087,K**** C*******,Territory Sales Rep,svktekninjas@gmail.com,415-238-0082
E00501,C0033,S**** A*******,QA Specialist,svktekninjas@gmail.com,415-238-0082
E00502,C0643,B**** Y*******,Marketing Specialist,svktekninjas@gmail.com,415-238-0082
E00503,C0112,A**** U*******,Strategic Buyer,svktekninjas@gmail.com,415-238-0082
E00504,C0281,M**** Y*******,Territory Sales Rep,svktekninjas@gmail.com,415-238-0082
E00505,C0213,B**** U*******,Sales Manager,svktekninjas@gmail.com,415-238-0082
E00506,C0231,A**** S*******,Production Engineer,svktekninjas@gmail.com,415-238-0082
E00507,C0252,N**** A*******,QA Technician,svktekninjas@gmail.com,415-238-0082
E00508,C0167,E**** O*******,Digital Marketing Executive,svktekninjas@gmail.com,415-238-0082
E00509,C0359,K**** D*******,Process Engineer,svktekninjas@gmail.com,415-238-0082
E00510,C0260,Z**** A*******,Quality Assurance Lead,svktekninjas@gmail.com,415-238-0082
E00511,C0399,C**** A*******,Process Engineer,svktekninjas@gmail.com,415-238-0082
E00512,C0241,A**** A*******,Infrastructure Engineer,svktekninjas@gmail.com,415-238-0082
E00513,C0531,A**** D*******,Plant Supervisor,svktekninjas@gmail.com,415-238-0082
E00514,C0150,S**** K*******,Marketing Specialist,svktekninjas@gmail.com,415-238-0082
E00515,C0218,C**** A*******,Quality Assurance Lead,svktekninjas@gmail.com,415-238-0082
E00516,C0323,A**** A*******,Sales Manager,svktekninjas@gmail.com,415-238-0082
E00517,C0598,C**** O*******,Key Account Executive,svktekninjas@gmail.com,415-238-0082
E00518,C0631,S**** D*******,Network Engineer,svktekninjas@gmail.com,415-238-0082
E00519,C0318,S**** K*******,Digital Marketing Executive,svktekninjas@gmail.com,415-238-0082
E00520,C0119,N**** A*******,Production Planner,svktekninjas@gmail.com,415-238-0082
E00521,C0557,E**** O*******,Growth Marketer,svktekninjas@gmail.com,415-238-0082
E00522,C0590,E**** Y*******,Brand Manager,svktekninjas@gmail.com,415-238-0082
E00523,C0233,S**** D*******,Marketing Specialist,svktekninjas@gmail.com,415-238-0082
E00524,C0717,Z**** U*******,Plant Supervisor,svktekninjas@gmail.com,415-238-0082
E00525,C0137,S**** K*******,Logistics Coordinator,svktekninjas@gmail.com,415-238-0082
E00526,C0480,A**** A*******,Plant Supervisor,svktekninjas@gmail.com,415-238-0082
E00527,C0227,C**** A*******,QA Specialist,svktekninjas@gmail.com,415-238-0082
E00528,C0326,D**** C*******,Systems Engineer,svktekninjas@gmail.com,415-238-0082
E00529,C0487,B**** K*******,Quality-by-Design Engineer,svktekninjas@gmail.com,415-238-0082
E00530,C0024,N**** Y*******,Production Engineer,svktekninjas@gmail.com,415-238-0082
E00531,C0695,A**** A*******,Procurement Manager,svktekninjas@gmail.com,415-238-0082
E00532,C0270,L**** A*******,Key Account Executive,svktekninjas@gmail.com,415-238-0082
E00533,C0573,B**** Y*******,Country Manager,svktekninjas@gmail.com,415-238-0082
E00534,C0308,N**** D*******,Data Centre Operator,svktekninjas@gmail.com,415-238-0082
E00535,C0058,B**** A*******,Quality-by-Design Engineer,svktekninjas@gmail.com,415-238-0082
E00536,C0624,S**** U*******,Territory Sales Rep,svktekninjas@gmail.com,415-238-0082
